datetime,DK1,SYS,SE1,SE2,SE3,SE4,FI,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,TromsÃ¸
2013-02-08,3664.3333333333335,3516.0416666666665,3715.2083333333335,3715.2083333333335,3715.2083333333335,3715.2083333333335,3940.7916666666665,3729.2916666666665,3402.7083333333335,3402.7083333333335,3402.7083333333335,3589.1666666666665,3589.1666666666665,3589.1666666666665
2013-02-09,3006.4583333333335,3470.0,3866.25,3866.25,3866.25,3866.25,4593.958333333333,3857.25,3245.625,3245.625,3245.625,3866.25,3866.25,3866.25
2013-02-10,3728.8333333333335,3966.375,4408.916666666667,4408.916666666667,4606.416666666667,4614.791666666667,4606.416666666667,4614.791666666667,3785.125,3716.9583333333335,3785.125,4408.916666666667,4408.916666666667,4408.916666666667
2013-02-11,3458.5,3423.125,3529.4583333333335,3529.4583333333335,3529.4583333333335,3529.4583333333335,3529.4583333333335,3553.6666666666665,3377.3333333333335,3354.375,3377.3333333333335,3529.4583333333335,3529.4583333333335,3529.4583333333335
2013-02-12,4693.333333333333,4203.333333333333,4158.083333333333,4158.083333333333,4472.833333333333,4980.333333333333,4993.625,5039.875,3652.0833333333335,3652.0833333333335,3643.9583333333335,4001.0833333333335,4001.0833333333335,4001.0833333333335
2013-02-13,4974.75,4517.125,4453.666666666667,4453.666666666667,4453.666666666667,4453.666666666667,4453.666666666667,4974.75,4464.166666666667,4464.166666666667,4464.166666666667,4453.666666666667,4453.666666666667,4453.666666666667
2013-02-14,3992.9166666666665,3996.125,3992.9166666666665,3992.9166666666665,3992.9166666666665,3992.9166666666665,3992.9166666666665,3992.9166666666665,4002.4583333333335,4002.4583333333335,4002.4583333333335,3992.9166666666665,3992.9166666666665,3992.9166666666665
2013-02-15,4013.75,4023.0833333333335,4013.5416666666665,4013.5416666666665,4013.5416666666665,4028.625,4013.5416666666665,4013.75,4034.0416666666665,4034.0416666666665,4034.0416666666665,4013.5416666666665,4013.5416666666665,4013.5416666666665
2013-02-16,3863.3333333333335,3851.8333333333335,3833.5,3833.5,3833.5,3833.5,3833.5,3863.3333333333335,3869.375,3869.375,3869.375,3833.5,3833.5,3833.5
2013-02-17,3801.0416666666665,3771.6666666666665,3764.0416666666665,3764.0416666666665,3764.0416666666665,3764.0416666666665,3764.0416666666665,3805.375,3787.125,3787.125,3787.125,3764.0416666666665,3764.0416666666665,3764.0416666666665
2013-02-18,3947.5833333333335,3948.0416666666665,3943.4166666666665,3943.4166666666665,3943.4166666666665,3943.4166666666665,3943.4166666666665,3947.5833333333335,3957.9166666666665,3957.9166666666665,3957.9166666666665,3943.4166666666665,3943.4166666666665,3943.4166666666665
2013-02-19,3827.4583333333335,3883.9166666666665,3856.4583333333335,3856.4583333333335,3856.4583333333335,3856.4583333333335,3856.4583333333335,3827.4583333333335,3919.2083333333335,3918.4166666666665,3919.2083333333335,3856.4583333333335,3856.4583333333335,3856.4583333333335
2013-02-20,3933.6666666666665,3970.4583333333335,3943.7916666666665,3943.7916666666665,3943.7916666666665,3943.7916666666665,3943.7916666666665,3933.6666666666665,3999.0833333333335,3983.0,3999.0833333333335,3943.7916666666665,3943.7916666666665,3943.7916666666665
2013-02-21,5113.708333333333,4367.583333333333,4254.875,4254.875,4254.875,4355.083333333333,4254.875,5113.75,4271.583333333333,4094.0,4271.583333333333,4254.875,4254.875,4253.833333333333
2013-02-22,4798.833333333333,4289.916666666667,4250.583333333333,4250.583333333333,4250.583333333333,4250.583333333333,4250.583333333333,4798.833333333333,4252.875,4218.166666666667,4252.875,4250.583333333333,4250.583333333333,4250.583333333333
2013-02-23,3702.75,3851.0833333333335,3816.0416666666665,3816.0416666666665,3816.0416666666665,3816.0416666666665,3816.0416666666665,3702.75,3921.8333333333335,3921.8333333333335,3921.8333333333335,3816.0416666666665,3816.0416666666665,3816.0416666666665
2013-02-24,3351.75,3772.25,3737.375,3737.375,3737.375,3737.375,3737.375,3351.75,3859.0416666666665,3859.0416666666665,3859.0416666666665,3767.875,3767.875,3758.125
2013-02-25,3891.6666666666665,3994.2083333333335,3972.4166666666665,3972.4166666666665,3972.4166666666665,3972.4166666666665,3972.4166666666665,4022.0416666666665,4040.875,4040.875,4040.875,3972.4166666666665,3972.4166666666665,3972.4166666666665
2013-02-26,4174.541666666667,4046.2083333333335,4025.2916666666665,4025.2916666666665,4025.2916666666665,4123.875,4025.2916666666665,4621.75,4066.6666666666665,4066.6666666666665,4066.6666666666665,4025.2916666666665,4025.2916666666665,4025.2916666666665
2013-02-27,4252.291666666667,4121.083333333333,4081.0,4081.0,4081.0,4184.083333333333,4081.0,4827.125,4105.333333333333,4105.333333333333,4105.333333333333,4081.0,4081.0,4077.7916666666665
2013-02-28,3810.5833333333335,4007.0833333333335,3987.1666666666665,3987.1666666666665,3987.1666666666665,4002.5833333333335,3987.1666666666665,4505.166666666667,4041.0,4041.0,4041.0,3987.1666666666665,3987.1666666666665,3987.1666666666665
2013-03-01,3092.75,3509.9583333333335,3498.7916666666665,3498.7916666666665,3498.7916666666665,3498.7916666666665,3502.7083333333335,3127.7083333333335,3550.9583333333335,3542.0833333333335,3550.9583333333335,3500.0,3500.0,3500.0
2013-03-02,3287.25,3593.4166666666665,3581.5,3581.5,3581.5,3581.5,3581.5,3428.1666666666665,3629.2083333333335,3629.2083333333335,3629.2083333333335,3581.5,3581.5,3581.5
2013-03-03,3510.4166666666665,3911.0,3827.4583333333335,3827.4583333333335,3827.4583333333335,3827.4583333333335,3827.4583333333335,3510.4166666666665,4050.5833333333335,4050.5833333333335,4050.5833333333335,3833.4583333333335,3833.4583333333335,3833.4583333333335
2013-03-04,4955.708333333333,4987.791666666667,4955.708333333333,4955.708333333333,4955.708333333333,4955.708333333333,4955.708333333333,4955.708333333333,5014.416666666667,5013.666666666667,5353.916666666667,5152.0,5152.0,4676.75
2013-03-05,3799.7083333333335,4097.0,3788.3333333333335,3788.3333333333335,3788.3333333333335,3789.75,3788.3333333333335,3799.7083333333335,4325.833333333333,4325.833333333333,4325.833333333333,3914.4166666666665,3914.4166666666665,3898.4166666666665
2013-03-06,3524.5416666666665,3695.3333333333335,3614.9583333333335,3614.9583333333335,3614.9583333333335,3614.9583333333335,4575.958333333333,3614.9583333333335,3524.5416666666665,3524.5416666666665,3524.5416666666665,3614.9583333333335,3614.9583333333335,3614.9583333333335
2013-03-07,3087.7916666666665,3218.625,3103.4583333333335,3103.4583333333335,3103.4583333333335,3347.875,3930.9583333333335,3347.875,3093.9166666666665,3095.5833333333335,3093.8333333333335,3103.4583333333335,3103.4583333333335,3103.4583333333335
2013-03-08,3211.0416666666665,3345.75,3364.0833333333335,3364.0833333333335,3364.0833333333335,3364.0833333333335,3766.3333333333335,3248.7083333333335,3296.875,3296.875,3229.0833333333335,3354.8333333333335,3354.8333333333335,3354.8333333333335
2013-03-09,4911.458333333333,3803.875,5057.75,5057.75,5086.0,5086.0,5223.458333333333,5258.666666666667,3392.1666666666665,3392.1666666666665,3392.1666666666665,5040.416666666667,5040.416666666667,5040.416666666667
2013-03-10,2420.625,3792.625,4047.7083333333335,4047.7083333333335,4047.7083333333335,4047.7083333333335,4141.291666666667,3831.2916666666665,3780.5416666666665,3715.7916666666665,3780.5416666666665,4047.7083333333335,4047.7083333333335,4047.7083333333335
2013-03-11,1017.5416666666666,3292.5833333333335,3429.2916666666665,3429.2916666666665,3429.2916666666665,3429.2916666666665,3429.2916666666665,3318.0,3382.0416666666665,3217.375,3382.0416666666665,3432.125,3432.125,3429.2916666666665
2013-03-12,3674.0833333333335,3630.25,3639.375,3639.375,3639.375,3708.2916666666665,3787.375,3708.2916666666665,3596.7916666666665,3596.7916666666665,3581.5833333333335,3639.375,3639.375,3639.375
2013-03-13,4942.166666666667,5011.583333333333,4956.708333333333,4956.708333333333,4956.708333333333,4956.708333333333,4961.458333333333,5601.041666666667,4979.0,4979.0,4979.0,4956.708333333333,4956.708333333333,4956.708333333333
2013-03-14,5322.166666666667,5345.958333333333,5337.916666666667,5337.916666666667,5337.916666666667,5337.916666666667,5338.0,5465.625,5344.333333333333,5344.333333333333,5344.333333333333,5337.916666666667,5337.916666666667,5337.916666666667
2013-03-15,4733.25,4858.833333333333,4867.375,4867.375,4867.375,4867.375,4899.458333333333,4886.791666666667,4867.916666666667,4815.5,4867.916666666667,4867.375,4867.375,4867.375
2013-03-16,2767.125,4236.0,4255.416666666667,4255.416666666667,4255.416666666667,4255.416666666667,4255.416666666667,2787.0,4315.5,4304.958333333333,4315.5,4255.416666666667,4255.416666666667,4255.416666666667
2013-03-17,1083.1666666666667,4123.375,4113.833333333333,4113.833333333333,4113.833333333333,4113.833333333333,4113.833333333333,1083.1666666666667,4265.916666666667,4260.625,4265.916666666667,4113.833333333333,4113.833333333333,4113.833333333333
2013-03-18,2794.7916666666665,4287.0,4286.333333333333,4286.333333333333,4286.333333333333,4286.333333333333,4395.125,3283.1666666666665,4355.541666666667,4340.541666666667,4355.541666666667,4286.333333333333,4286.333333333333,4286.333333333333
2013-03-19,3949.5,4495.541666666667,4479.625,4479.625,4479.625,4479.625,4490.833333333333,4226.375,4540.375,4532.5,4540.375,4479.625,4479.625,4479.625
2013-03-20,4646.25,4842.625,4814.5,4814.5,4814.5,4814.5,4814.5,4646.25,4880.916666666667,4880.916666666667,4880.916666666667,4814.5,4814.5,4814.5
2013-03-21,5480.666666666667,5636.041666666667,5616.916666666667,5616.916666666667,5616.916666666667,5616.916666666667,5741.125,5480.666666666667,5649.083333333333,5649.083333333333,5649.083333333333,5616.916666666667,5616.916666666667,5616.916666666667
2013-03-22,4346.416666666667,4703.25,4687.166666666667,4687.166666666667,4687.166666666667,4687.166666666667,4810.291666666667,4357.416666666667,4691.5,4661.958333333333,4691.5,4687.166666666667,4687.166666666667,4687.166666666667
2013-03-23,3390.5416666666665,4434.916666666667,4438.5,4438.5,4438.5,4438.5,4438.5,3979.5416666666665,4481.958333333333,4477.0,4481.958333333333,4438.5,4438.5,4438.5
2013-03-24,4308.333333333333,4458.291666666667,4442.25,4442.25,4442.25,4442.25,4442.25,4442.25,4470.791666666667,4463.791666666667,4482.041666666667,4442.25,4442.25,4442.25
2013-03-25,4468.5,4639.75,4610.583333333333,4610.583333333333,4610.583333333333,4610.583333333333,4610.583333333333,4610.583333333333,4671.708333333333,4625.458333333333,4732.458333333333,4610.583333333333,4610.583333333333,4610.583333333333
2013-03-26,4547.166666666667,4587.125,4547.166666666667,4547.166666666667,4547.166666666667,4547.166666666667,4547.166666666667,4547.166666666667,4600.708333333333,4600.708333333333,4646.458333333333,4547.166666666667,4547.166666666667,4547.166666666667
2013-03-27,4717.375,4749.166666666667,4717.375,4717.375,4717.375,4717.375,4717.375,4717.375,4757.375,4757.375,4861.75,4717.375,4717.375,4717.375
2013-03-28,4814.125,4849.833333333333,4816.208333333333,4816.208333333333,4816.208333333333,4816.208333333333,4816.208333333333,4816.208333333333,4856.083333333333,4854.0,4914.458333333333,4816.208333333333,4816.208333333333,4816.208333333333
2013-03-29,4297.583333333333,4715.5,4648.291666666667,4648.291666666667,4648.291666666667,4648.291666666667,4648.291666666667,4297.583333333333,4764.916666666667,4764.916666666667,5022.25,4651.291666666667,4651.291666666667,4648.291666666667
2013-03-30,4621.541666666667,4714.708333333333,4621.583333333333,4621.583333333333,4621.583333333333,4621.583333333333,4621.583333333333,4621.583333333333,4749.375,4749.375,4982.208333333333,4621.583333333333,4621.583333333333,4621.583333333333
2013-03-31,4450.304347826087,4640.347826086957,4450.304347826087,4450.304347826087,4450.304347826087,4450.304347826087,4450.304347826087,4450.304347826087,4730.95652173913,4730.95652173913,5017.695652173913,4450.304347826087,4450.304347826087,4450.304347826087
2013-04-01,3019.9583333333335,3480.75,3430.0833333333335,3430.0833333333335,3430.0833333333335,3430.0833333333335,3453.4166666666665,3019.9583333333335,3539.8333333333335,3538.4583333333335,3539.8333333333335,3446.625,3446.625,3446.625
2013-04-02,3112.7083333333335,3679.25,3662.0833333333335,3662.0833333333335,3662.0833333333335,3662.0833333333335,3662.0833333333335,3269.25,3718.3333333333335,3717.625,3718.3333333333335,3680.375,3680.375,3680.375
2013-04-03,4563.125,4269.25,4192.625,4192.625,4192.625,4192.625,5005.708333333333,4612.041666666667,4220.25,4220.25,4220.25,4192.625,4192.625,4192.625
2013-04-04,5010.625,5041.083333333333,5010.625,5010.625,5010.625,5010.625,5010.625,5010.625,5079.208333333333,5076.333333333333,5383.625,5551.5,5551.5,4668.625
2013-04-05,3383.7083333333335,3826.375,3460.7083333333335,3460.7083333333335,3460.7083333333335,3460.7083333333335,3460.7083333333335,3460.7083333333335,4173.625,4173.625,4209.708333333333,3854.125,3854.125,3838.125
2013-04-06,3863.5833333333335,3877.5416666666665,3863.5833333333335,3863.5833333333335,3863.5833333333335,3863.5833333333335,4818.541666666667,3863.5833333333335,3693.3333333333335,3693.3333333333335,3693.3333333333335,3863.5833333333335,3863.5833333333335,3863.5833333333335
2013-04-07,4047.2083333333335,3312.125,3200.9583333333335,3200.9583333333335,3200.9583333333335,3762.5833333333335,4123.0,4047.2083333333335,3185.3333333333335,3186.9583333333335,3185.25,3200.9583333333335,3200.9583333333335,3200.9583333333335
2013-04-08,3509.3333333333335,3413.0833333333335,3489.7083333333335,3489.7083333333335,3489.7083333333335,3489.7083333333335,3773.4166666666665,3566.9166666666665,3358.375,3358.375,3297.3333333333335,3460.4166666666665,3460.4166666666665,3460.4166666666665
2013-04-09,5323.666666666667,3895.7916666666665,4869.875,4869.875,5193.208333333333,5193.208333333333,5193.208333333333,5385.666666666667,3478.5,3478.5,3478.5,4813.291666666667,4813.291666666667,4785.0
2013-04-10,2261.9583333333335,3774.125,3970.0833333333335,3970.0833333333335,3970.0833333333335,3970.0833333333335,4145.666666666667,3573.25,3786.4166666666665,3740.4166666666665,3786.4166666666665,3970.0833333333335,3970.0833333333335,3970.0833333333335
2013-04-11,2792.4166666666665,3464.8333333333335,3514.3333333333335,3514.3333333333335,3514.3333333333335,3514.3333333333335,3514.3333333333335,3345.4166666666665,3452.9166666666665,3375.9166666666665,3452.9166666666665,3654.25,3654.25,3644.25
2013-04-12,3500.3333333333335,3537.75,3528.25,3528.25,3528.25,3535.1666666666665,3739.6666666666665,3521.0416666666665,3533.9166666666665,3529.8333333333335,3533.9166666666665,3528.25,3528.25,3528.25
2013-04-13,5010.041666666667,5140.25,5010.041666666667,5010.041666666667,5010.041666666667,5010.041666666667,5010.041666666667,5010.041666666667,5208.083333333333,5208.083333333333,5208.083333333333,5010.041666666667,5010.041666666667,5010.041666666667
2013-04-14,3532.5416666666665,4700.166666666667,4452.041666666667,4452.041666666667,4452.041666666667,4452.041666666667,4452.041666666667,4452.041666666667,5094.0,5094.0,5094.708333333333,4561.75,4561.75,4487.583333333333
2013-04-15,4340.416666666667,4990.458333333333,4636.291666666667,4636.291666666667,4636.291666666667,4636.291666666667,4636.291666666667,4383.333333333333,5281.875,5281.875,5281.875,4938.833333333333,4938.833333333333,4938.833333333333
2013-04-16,4883.875,5038.5,4972.0,4972.0,4972.0,4972.0,4972.0,4972.0,5107.666666666667,5107.666666666667,5107.666666666667,5548.5,5548.5,4813.458333333333
2013-04-17,4252.458333333333,4523.25,4327.333333333333,4327.333333333333,4327.333333333333,4327.333333333333,4327.333333333333,4327.333333333333,4737.291666666667,4737.291666666667,4737.291666666667,4718.583333333333,4718.583333333333,4413.833333333333
2013-04-18,2692.125,3907.2083333333335,3663.2083333333335,3663.2083333333335,3663.2083333333335,3663.2083333333335,3683.2083333333335,3325.2916666666665,4192.083333333333,4192.083333333333,4208.833333333333,4016.3333333333335,4016.3333333333335,3989.7083333333335
2013-04-19,3050.2916666666665,3698.375,3166.5833333333335,3166.5833333333335,3166.5833333333335,3166.5833333333335,3166.5833333333335,3088.5416666666665,4077.5416666666665,4077.5416666666665,4090.0,3718.9583333333335,3718.9583333333335,3718.9583333333335
2013-04-20,3573.2083333333335,3871.25,3650.7083333333335,3650.7083333333335,3650.7083333333335,3650.7083333333335,3650.7083333333335,3650.7083333333335,4145.375,4145.375,4145.375,3759.4166666666665,3759.4166666666665,3759.4166666666665
2013-04-21,3628.7916666666665,3845.2083333333335,3628.7916666666665,3628.7916666666665,3628.7916666666665,3628.7916666666665,3628.7916666666665,3628.7916666666665,4200.625,4200.625,4200.625,3725.625,3725.625,3725.625
2013-04-22,4266.291666666667,4199.958333333333,3912.875,3912.875,3912.875,4253.0,3912.875,4266.291666666667,4378.083333333333,4378.083333333333,4378.083333333333,3985.625,3985.625,3985.625
2013-04-23,2965.0416666666665,3745.625,3008.0833333333335,3008.0833333333335,3008.0833333333335,3008.0833333333335,3008.0833333333335,2965.0416666666665,4333.125,4333.125,4333.125,3710.375,3710.375,3710.375
2013-04-24,3559.4583333333335,3992.1666666666665,3547.4166666666665,3547.4166666666665,3547.4166666666665,3553.6666666666665,3547.4166666666665,3559.4583333333335,4351.583333333333,4351.583333333333,4351.583333333333,3716.7083333333335,3716.7083333333335,3716.7083333333335
2013-04-25,3656.625,4071.5833333333335,3640.625,3640.625,3640.625,3640.625,3640.625,3656.625,4337.375,4337.375,4337.375,3869.2916666666665,3869.2916666666665,3869.2916666666665
2013-04-26,3626.7916666666665,4017.9583333333335,3903.8333333333335,3903.8333333333335,3903.8333333333335,3903.8333333333335,3903.8333333333335,3626.7916666666665,4200.083333333333,4200.083333333333,4249.166666666667,3975.5416666666665,3975.5416666666665,3975.5416666666665
2013-04-27,3540.0,3788.4166666666665,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3987.4166666666665,3987.4166666666665,3987.4166666666665,3648.5,3648.5,3648.5
2013-04-28,3285.2083333333335,3583.625,3284.7083333333335,3284.7083333333335,3284.7083333333335,3284.7083333333335,3284.7083333333335,3284.7083333333335,3876.375,3876.375,3876.375,3602.9583333333335,3602.9583333333335,3602.9583333333335
2013-04-29,3510.25,3877.2916666666665,3671.7083333333335,3671.7083333333335,3671.7083333333335,3671.7083333333335,3671.7083333333335,3654.5416666666665,4217.458333333333,4082.4166666666665,4217.458333333333,3847.9166666666665,3847.9166666666665,3847.9166666666665
2013-04-30,3671.125,3951.9583333333335,3656.7916666666665,3656.7916666666665,3656.7916666666665,3656.7916666666665,3656.7916666666665,3673.5,4230.166666666667,4196.208333333333,4263.791666666667,3846.3333333333335,3846.3333333333335,3846.3333333333335
2013-05-01,3536.0,3537.5416666666665,3545.4583333333335,3545.4583333333335,3545.4583333333335,3587.5,3545.4583333333335,3549.0416666666665,3546.8333333333335,3528.0833333333335,3528.0833333333335,3545.4583333333335,3545.4583333333335,3545.4583333333335
2013-05-02,3080.5416666666665,3706.5,3657.7083333333335,3657.7083333333335,3657.7083333333335,3657.7083333333335,3657.7083333333335,3138.1666666666665,3757.9166666666665,3756.5416666666665,3757.9166666666665,3705.5833333333335,3705.5833333333335,3705.5833333333335
2013-05-03,4043.2083333333335,4091.5833333333335,4072.1666666666665,4072.1666666666665,4072.1666666666665,4072.1666666666665,4074.0416666666665,4349.625,4129.25,4129.25,4129.25,4072.1666666666665,4072.1666666666665,4072.1666666666665
2013-05-04,5298.5,5252.333333333333,5298.5,5298.5,5298.5,5298.5,5298.5,5298.5,5401.375,5400.416666666667,5625.5,6858.083333333333,6858.083333333333,4598.458333333333
